SMILES,pchembl_value
c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,7.42
O=C(Nc1cnccc1NC(=O)C1CC1)c1n[nH]c2ccc(-c3cncc(CN4CCCCC4)c3)cc12,7.42
CC(C)CC(=O)Nc1cncc(-c2cc3c(-c4nc5c(-c6ccoc6)cccc5[nH]4)n[nH]c3cn2)c1,7.42
COC[C@@H](CC(C)C)NC1=N/C(=C\c2ccc3nn(C)cc3c2)C(=O)N1,7.42
COC(=N)c1nc2ccc3ncnc(Nc4ccc(C(C)(C)C)cc4)c3c2s1,7.41
COc1ccc2nc(C(=O)O)c3c4cccc(Cl)c4[nH]c3c2c1,7.41
CC[C@@H](CO)Nc1ccc2ncc(-c3cccc(NC(C)=O)c3)n2n1,7.41
COc1ccc2c3ccnc(C)c3n(CCCNC(=O)OC(C)(C)C)c2c1,7.41
Cn1cc(-c2cnc3[nH]nc(-c4nc5c(-c6cccc(F)c6)nccc5[nH]4)c3c2)cn1,7.41
Cc1cn(-c2nccc3[nH]c(-c4n[nH]c5ccc(-c6cncc(NC(=O)C(C)(C)C)c6)nc45)nc23)cn1,7.41
CCCC(=O)Nc1cncc(-c2cc3c(-c4cc5c(-c6cc(F)cc(NCCN(C)C)c6)ccnc5[nH]4)n[nH]c3cn2)c1,7.41
Nc1ncc(-c2ccccc2)nc1C(=O)Nc1cnccc1N1CCC(N)CC1,7.41
COc1ccc2nc3ccc(OC)cc3c(SCCCN)c2c1,7.41
CCn1c2cc(Cl)c(O)cc2c(=O)c2c(=O)o[nH]c21,7.4
Nc1n[nH]c2ccc(-c3nnn(Cc4ccccc4)c3I)cc12,7.4
O=c1cc(-c2ccncc2)nc(NC2CCCCC2)[nH]1,7.4
CCCCC(=O)Nc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1,7.4
CN(C)C1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,7.4
NC1CCCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)C1,7.4
Cc1n[nH]c2ccc(-c3cccnc3)cc12,7.4
c1ccc(Cn2cc(-c3ccc4[nH]ncc4c3)nn2)cc1,7.4
CCn1c(C)c(-c2ccnc(Nc3cccc(OC)c3)n2)sc1=O,7.4
O=C(Nc1n[nH]c2ccc(-c3cn(Cc4ccccc4)nn3)cc12)c1cccc(Cl)c1,7.4
NC(COc1cncc(C=Cc2ccncc2)c1)Cc1c[nH]c2ccccc12,7.4
Nc1n[nH]c2ccc(-c3nnn(Cc4ccccc4)c3-c3ccc(F)cc3)cc12,7.4
CC(C)(CN)CNc1nc(Cl)cc(-c2c[nH]c3ncccc23)n1,7.4
COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4cccc(F)c4F)cc23)CC1,7.4
O=C1NC(=S)S/C1=C\c1ccc2ncsc2c1,7.4
CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ccc1N(C)CCN,7.4
O=c1[nH]c(C2CCCN2)nc2c1oc1ccc(Cl)cc12,7.4
COc1cncc(-c2ccc3[nH]nc(-c4nc5c(-c6cccc(F)c6)cncc5[nH]4)c3n2)c1,7.4
Nc1cncc(-c2ccc3[nH]nc(-c4nc5c(-c6ccccc6F)cccc5[nH]4)c3n2)c1,7.4
Nc1cncc(-c2cc3c(-c4cc5c(-c6ccccc6F)cncc5[nH]4)n[nH]c3cn2)c1,7.4
c1cc(-c2ccnc3[nH]c(-c4n[nH]c5ccc(-c6cncc(CNCC7CCCC7)c6)nc45)cc23)ccn1,7.4
CCCCC(=O)Nc1cncc(-c2ccc3[nH]nc(-c4cc5c(N6CCCCC6)cccc5[nH]4)c3n2)c1,7.4
CN(C)CCNc1cc(F)cc(-c2cccc3[nH]c(-c4n[nH]c5ccc(-c6cncc(CN7CCCCC7)c6)nc45)cc23)c1,7.4
CN1CCC(C(=O)Nc2cc3cc(-c4cnsc4)cnc3cn2)CC1,7.4
O=C(Nc1cc2cc(-c3cnco3)cnc2cn1)C1CCNCC1,7.4
CCCSC1=N/C(=C\c2ccc3c(c2)OCO3)C(=O)N1,7.4
N#Cc1c(-c2ccccc2)[nH]c2c(Cl)cccc12,7.4
COc1ccc(/C=C2\SC(NCCCN3CCN(CCCNC4=NC(=O)/C(=C/c5ccc(OC)cc5)S4)CC3)=NC2=O)cc1,7.4
O=C1NC(NC2CCCCC2)=N/C1=C\c1ccc2ncoc2c1,7.4
COc1ncc2cc(C(=O)Nc3cc(C(=O)NCc4cccs4)ccc3Cl)c(=O)[nH]c2n1,7.39
COc1cccc(-c2ccc3nc(C(=O)O)c4c5cccc(Cl)c5[nH]c4c3c2)c1,7.39
C#Cc1cccc(Nc2ncnc3ccc4nc(C(=N)OC)sc4c23)c1,7.39
CN(C)CCOc1cncc(-c2ccc3[nH]nc(-c4nc5c(-c6cccs6)cccc5[nH]4)c3n2)c1,7.39
Fc1ccccc1-c1nccc2[nH]c(-c3n[nH]c4cnc(-c5cncc(CN6CCCC6)c5)cc34)cc12,7.39
COc1cc(C)c(-c2c3c4cc(OC)c(O)cc4oc(=O)c3n3ccc4cc(O)c(OC)cc4c23)cc1O,7.38
c1cncc(-c2cc3c(-c4nc5c(-c6cccnc6)cccc5[nH]4)n[nH]c3cn2)c1,7.38
O=C(Nc1cncc(-c2ccc3[nH]nc(-c4nc5ccncc5[nH]4)c3c2)c1)C1CC1,7.38
Nc1cncc(-c2cc3c(-c4cc5c(-c6ccccc6F)ccnc5[nH]4)n[nH]c3cn2)c1,7.38
CN(C)Cc1cncc(-c2ccc3[nH]nc(-c4cc5cccnc5[nH]4)c3n2)c1,7.38
Nc1cc(-c2ccc3occc(=O)c3c2)cc(N)n1,7.38
O=C1NC(NC2CCC(F)(F)CC2)=N/C1=C\c1ccc2ncsc2c1,7.38
O=C1NC(NC(CO)C2CCCCC2)=N/C1=C\c1ccc2ncsc2c1,7.38
COC(=N)c1nc2ccc3ncnc(Nc4cccc(C#N)c4)c3c2s1,7.37
Nc1ccc(-c2cnc3[nH]cc(-c4ccc(O)cc4)c3c2)cc1,7.37
c1cncc(-c2cc(-c3cncs3)cs2)c1,7.37
Cn1cc(-c2csc(-c3cncc(NC(=O)C4CC4)c3)c2)cn1,7.37
CC(C)Cn1cc(-c2ccncc2)c2ccncc21,7.37
CCOC(=O)c1cnc2ccc(-c3cc(Cl)c(O)c(Cl)c3)nc2c1N[C@H]1CC[C@H](CC(N)=O)CC1,7.37
CC(C)CC(=O)Nc1cncc(-c2ccc3[nH]nc(-c4nc5c(-c6cccc(F)c6)ccnc5[nH]4)c3c2)c1,7.37
Oc1cncc(-c2ccc3[nH]nc(-c4nc5c(-c6cccc(F)c6)ccnc5[nH]4)c3n2)c1,7.37
CN(C)Cc1cncc(-c2ccc3[nH]nc(-c4cc5c(-c6cccc(F)c6)cncc5[nH]4)c3c2)c1,7.37
CN(C)CCOc1cncc(-c2cc3c(-c4cc5c(-c6ccc(F)cc6)nccc5[nH]4)n[nH]c3cn2)c1,7.37
CCCCC(=O)Nc1cncc(-c2ccc3[nH]nc(-c4cc5c(N6CCCCC6)nccc5[nH]4)c3n2)c1,7.37
CN(C)Cc1cncc(-c2cc3c(-c4cc5c(N6CCN(C)CC6)nccc5[nH]4)n[nH]c3cn2)c1,7.37
c1csc(-c2ccnc3[nH]c(-c4n[nH]c5ccc(-c6cncc(OC7CCNCC7)c6)nc45)cc23)c1,7.37
C[C@@H]1CN(C(=O)Nc2cc(-c3cn(C4CCOCC4)c4cnccc34)ccn2)C[C@H](C)O1,7.36
CC(C)Nc1cncc(-c2ccc3[nH]nc(-c4nc5c(-c6ccoc6)nccc5[nH]4)c3c2)c1,7.36
Cc1ccc(-c2cncc3[nH]c(-c4n[nH]c5cnc(-c6cncc(N)c6)cc45)nc23)s1,7.36
CC(C)Nc1cncc(-c2cnc3[nH]nc(-c4cc5c(-c6ccccc6F)nccc5[nH]4)c3c2)c1,7.36
CC(C)CC(=O)Nc1cncc(-c2cc3c(-c4cc5c(-c6cccs6)nccc5[nH]4)n[nH]c3cn2)c1,7.36
Oc1ccc(-c2cnc3[nH]nc(-c4ccccc4)c3c2)cc1,7.36
Cc1[nH]c2ncc3cc2c1-c1cn(nc1C(F)(F)F)CCCC(=O)N(C)Cc1nn(C)c(C#N)c1-3,7.36
O=C1NC(Nc2ccccn2)=N/C1=C\c1ccc2c(c1)OCO2,7.36
CC[C@H](CO)NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,7.36
O=C1NC(N[C@@H](CO)CC2CCCC2)=N/C1=C\c1ccc2ncsc2c1,7.36
CN(C)C[C@H]1CC[C@H](Nc2c(C#N)cnc3ccc(-c4cc(Cl)c(O)c(Cl)c4)nc23)CC1,7.35
Cc1n[nH]c2ccc(-c3cncc(N[C@H](CO)Cc4cccc(C(F)(F)F)c4)n3)cc12,7.35
CN1CCN(c2nccc3[nH]c(-c4n[nH]c5ccc(-c6cncc(N)c6)nc45)nc23)CC1,7.35
CCC(=O)Nc1cncc(-c2cc3c(-c4cc5c(-c6cccc(F)c6)nccc5[nH]4)n[nH]c3cn2)c1,7.35
Cc1ccncc1-c1ccc2[nH]nc(-c3cc4c(-c5cccnc5)cncc4[nH]3)c2n1,7.35
CC(C)C(=O)Nc1cncc(-c2cc3c(-c4cc5c(-c6ccncc6)nccc5[nH]4)n[nH]c3cn2)c1,7.35
CN(C)CCNc1cc(F)cc(-c2cccc3[nH]c(-c4n[nH]c5cnc(-c6cncc(NC(=O)C(C)(C)C)c6)cc45)cc23)c1,7.35
O=C(Nc1ccc(NS(=O)(=O)c2cccc(F)c2)cc1)Nc1nc2ccc(O)cc2s1,7.35
O=C1NC(NC2CC3CCC2C3)=N/C1=C\c1ccc2ncsc2c1,7.35
O=C1NC(N[C@H]2CCOC2)=N/C1=C\c1ccc2ncsc2c1,7.35
Nc1nccc(-c2c[nH]c3c(Cl)cccc23)n1,7.34
CCNC(=O)c1cnc2ccc(-c3ccnc(N)c3)nc2c1N[C@H]1CC[C@H](CN(C)C)CC1,7.34
COc1cncc(-c2ccc3[nH]nc(-c4nc5c(-c6cccc(F)c6)nccc5[nH]4)c3n2)c1,7.34
CCCC(=O)Nc1cncc(-c2ccc3[nH]nc(-c4nc5c(-c6ccsc6)cncc5[nH]4)c3n2)c1,7.34
O=C(Nc1cncc(-c2ccc3[nH]nc(-c4cc5c(-c6ccccc6F)nccc5[nH]4)c3n2)c1)C1CC1,7.34
O=C(Nc1cncc(-c2cnc3[nH]nc(-c4cc5c(-c6cccs6)nccc5[nH]4)c3c2)c1)C1CCC1,7.34
O=C1NC(N[C@@H]2CCC[C@H]2O)=N/C1=C\c1ccc2ncsc2c1,7.34
COc1ncc2cc(C(=O)Nc3cc(C(N)=O)ccc3Cl)c(=O)[nH]c2n1,7.33
c1cncc(-c2ccc3[nH]nc(-c4nc5c(-c6cccnc6)cncc5[nH]4)c3n2)c1,7.33
O=C1NC(NC2CCCCCC2)=N/C1=C\c1ccc2c(c1)OCO2,7.33
O=C1NC(N[C@@H]2CCCC[C@H]2O)=N/C1=C\c1ccc2ncsc2c1,7.33
CCCCOC(=N)c1nc2ccc3ncnc(Nc4ccc(Cl)cc4Cl)c3c2s1,7.32
CCNCc1cncc(-c2cnc3[nH]nc(-c4nc5c(-c6cccc(F)c6)cccc5[nH]4)c3c2)c1,7.32
CN(C)Cc1cncc(-c2ccc3[nH]nc(-c4nc5c(-c6cccc(F)c6)nccc5[nH]4)c3n2)c1,7.32
O=C(Nc1cncc(-c2cnc3[nH]nc(-c4cc5c(-c6ccccc6F)cncc5[nH]4)c3c2)c1)C1CC1,7.32
CN1CCN(c2nccc3[nH]c(-c4n[nH]c5ccc(-c6cncc(CN7CCCC7)c6)cc45)cc23)CC1,7.32
O=C(Nc1cncc(-c2cc(-c3cccnc3)cs2)c1)c1ccc(F)cc1F,7.31
CN1CCN(c2ccnc3[nH]c(-c4n[nH]c5ccc(-c6cn[nH]c6)nc45)cc23)CC1,7.31
O=C1NC(NCc2ccccc2)=N/C1=C\c1ccc2ncsc2c1,7.31
O=c1c(NCc2ccc(Cl)cc2Cl)c(Nc2ccc3[nH]ncc3c2)c1=O,7.3
CS(=O)(=O)NC1CCCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)C1,7.3
N#CCOc1ccc(Nc2nc(Nc3cccc(S(N)(=O)=O)c3)ncc2Br)cc1,7.3
CS(=O)(=O)NCCOc1cncc(-c2ccc3cnccc3c2)c1,7.3
CN(C)CC(=O)NC1CCCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)C1,7.3
OC1CCC(Nc2cc(Cl)nc(-c3c[nH]c4ncccc34)n2)CC1,7.3
Clc1cc(-c2c[nH]c3ncccc23)ncn1,7.3
CS(=O)(=O)NC1CCC(Nc2cc(Cl)nc(-c3c[nH]c4ncccc34)n2)CC1,7.3
O=C(Nc1n[nH]c2ccc(-c3cn(Cc4ccccc4)nn3)cc12)c1cc(F)ccc1F,7.3
N#Cc1ccc2nc(N)n(-c3nc(-c4ccccc4)cs3)c2c1,7.3
NCCOCCOCCOc1ccc(NC2=N/C(=C\c3ccc4c(c3)OCO4)C(=O)N2)cc1,7.3
N#Cc1cc2cnccc2c2[nH]c3ccccc3c12,7.3
CC[C@H](CO)/N=C/c1cccc(-c2cnc3ccc(N[C@H](CC)CO)nn23)c1,7.3
COc1ccc2c(c1)[nH]c1c(C)nc(CO)cc12,7.3
Cc1n[nH]c2ccc(-c3cncc(N4CCC[C@H](N)C4)n3)cc12,7.3
Nc1cncc(-c2cnc3[nH]nc(-c4nc5c(-c6ccccc6F)ccnc5[nH]4)c3c2)c1,7.3
CC(C)(C)CC(=O)Nc1cncc(-c2cc3c(-c4cc5c(-c6ccccc6F)nccc5[nH]4)n[nH]c3cn2)c1,7.3
NCCC(NC(=O)c1ccc(Cl)c(NC(=O)c2cc3cnc(CC(N)=O)nc3[nH]c2=O)c1)c1ccccc1,7.3
O=C1NC(NC23CC4CC(CC(C4)C2)C3)=N/C1=C\c1ccc2c(c1)CCO2,7.3
CO[C@@H]1CCCC[C@H]1NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,7.3
Cn1ncc2cccc(NC3=N/C(=C\c4ccc5ncsc5c4)C(=O)N3)c21,7.3
CN(Cc1nccs1)c1ncnc2ccc(-c3ccc4c(c3)OCO4)cc12,7.29
Cc1ccc(C(=O)Nc2cncc(-c3cc(-c4cccnc4)cs3)c2)cc1,7.29
COc1cncc(-c2ccc3[nH]nc(-c4nc5c(-c6cccc(F)c6)ccnc5[nH]4)c3n2)c1,7.29
CN1CCN(c2ccnc3[nH]c(-c4n[nH]c5cnc(-c6cncc(CNCC7CCCC7)c6)cc45)cc23)CC1,7.29
Cc1nc(NCc2cscn2)c2c(-c3ccnc(N)c3)c[nH]c2n1,7.29
COc1ccc2sc(-c3cncc(NC(C)=O)c3)nc2c1,7.29
O=C1NC(N[C@H]2CCCC[C@H]2O)=N/C1=C\c1ccc2ncsc2c1,7.29
COc1nc(C)c2cc(C(=O)Nc3cc(C(=O)NC(CCN)c4ccccc4)ccc3Cl)c(=O)[nH]c2n1,7.28
O=C1Nc2cc(Br)ccc2/C1=C1/Nc2ccccc2/C1=N\O,7.28
COC(=O)C1=C(Nc2ccccc2Cl)O/C(=C\c2c[nH]c3ncccc23)C1=O,7.28
Cc1cccc(N(C)c2nccc(-c3cnn4ncccc34)n2)c1,7.28
CCCC(=O)Nc1cncc(-c2cc3c(-c4nc5c(-c6cccc(F)c6)nccc5[nH]4)n[nH]c3cn2)c1,7.28
c1cncc(-c2ccc3[nH]nc(-c4nc5c(-c6cccnc6)cccc5[nH]4)c3n2)c1,7.28
Cc1ccncc1-c1ccc2[nH]nc(-c3nc4c(-c5ccsc5)nccc4[nH]3)c2c1,7.28
Cn1cc(-c2ccc3[nH]nc(-c4cc5c(-c6cccnc6)cncc5[nH]4)c3c2)cn1,7.28
CS(=O)(=O)NCc1cc(F)cc(-c2cncc3[nH]c(-c4n[nH]c5ccc(-c6cncc(NC(=O)C7CC7)c6)nc45)cc23)c1,7.28
C=C(c1ccc2c(c1)CC(C)(C)c1c(N)ncnc1-2)C1CCNCC1,7.27
CCC1(N)CN(c2cncc(-c3ccc4[nH]nc(C)c4c3)n2)C1,7.27
Clc1ccc(-c2cncc3[nH]c(-c4n[nH]c5ccc(-c6cncc(CN7CCCC7)c6)nc45)nc23)s1,7.27
CN(C)Cc1cncc(-c2cc3c(-c4cc5c(-c6cccc(F)c6)nccc5[nH]4)n[nH]c3cn2)c1,7.27
O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(O)c(O)c(O)c1F)c1cc(O)c(O)c(O)c1F,7.27
O=C1NC(N[C@@H]2CCCOC2)=N/C1=C\c1ccc2ncsc2c1,7.27
COC[C@@H](CC(C)C)NC1=N/C(=C\c2ccc3c(c2)OCO3)C(=O)N1C,7.27
COC(=N)c1nc2ccc3ncnc(Nc4ccc(N5CCCC5)cc4)c3c2s1,7.26
CCOC(=O)c1c(/C(C#N)=C/N)c2ccc(Cl)c(Cl)c2n1C,7.26
COc1ccc2c(c1)[nH]c1c(CO)nccc12,7.26
CC(C)(C)C(=O)Nc1cncc(-c2ccc3[nH]nc(-c4nc5c(-c6ccc(F)cc6)cncc5[nH]4)c3c2)c1,7.26
CCCCC(=O)Nc1cncc(-c2ccc3[nH]nc(-c4nc5c(-c6cc(F)cc(NCCN(C)C)c6)cncc5[nH]4)c3n2)c1,7.26
CNc1nccc(-c2cnn3ncccc23)n1,7.26
COc1ccc(-c2ccc3nc(C(=O)O)c4c5cccc(Cl)c5[nH]c4c3c2)cc1,7.25
CS(=O)(=O)Nc1ccc(-c2cnc3[nH]cc(-c4ccc(O)cc4)c3c2)cc1,7.25
CCCCNC(=O)c1cnc2ccc(-c3cc(Cl)c(O)c(Cl)c3)nc2c1N[C@H]1CC[C@H](C(=O)N2CCOCC2)CC1,7.25
Fc1cccc(-c2cncc3[nH]c(-c4n[nH]cc4C#Cc4cncc(OC5CCNCC5)c4)nc23)c1,7.25
Cc1n[nH]c2ccc(-c3cncc(OC[C@@H]4Cc5ccccc5CN4)n3)cc12,7.25
Cc1ccncc1-c1cc2c(-c3nc4c(-c5cc(F)cc(CNS(C)(=O)=O)c5)ccnc4[nH]3)n[nH]c2cn1,7.25
CCNCc1cncc(-c2ccc3[nH]nc(-c4cc5c(-c6cccnc6)ccnc5[nH]4)c3c2)c1,7.25
c1ccc2[nH]c(-c3n[nH]c4ncc(-c5cncc(CN6CCCC6)c5)cc34)cc2c1,7.25
Oc1ccc(-c2n[nH]c3ncc(Br)cc23)cc1,7.25
NC(=O)c1cc2c(-c3ccc(C(=O)NCc4ccccc4)s3)cccc2s1,7.25
COc1ccc2c(c1)[nH]c1c(C(F)(F)F)nccc12,7.25
COCC(Cc1ccccc1)NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,7.25
Cc1occc1CNc1ncnc2ccc(-c3ccc4c(c3)OCO4)cc12,7.24
CCOC(=O)c1cccc(-c2cnc3ccc(N[C@@H](CC)CO)nn23)c1,7.24
O=C(Nc1cncc(-c2cc(-c3cccnc3)cs2)c1)C1CCC1,7.24
Cc1ccc(-c2nccc3[nH]c(-c4n[nH]c5ccc(-c6cncc(N)c6)cc45)nc23)s1,7.24
Cc1ccncc1-c1cc2c(-c3nc4c(-c5cc(F)cc(CNS(C)(=O)=O)c5)cccc4[nH]3)n[nH]c2cn1,7.24
Fc1cccc(-c2cncc3[nH]c(-c4n[nH]c5ncc(-c6cccnc6)cc45)cc23)c1,7.24
O=C1NC(NCc2ccccn2)=N/C1=C\c1ccc2ncsc2c1,7.24
COc1cc2cc(C(=O)Nc3cc(C(=O)NC(CN)c4ccccc4)ccc3C)c(=O)[nH]c2cc1OC,7.23
Cc1n[nH]cc1-c1cc2nc([C@@H]3CCCCN3)[nH]c(=O)c2s1,7.23
CCOC(=O)c1cnc2ccc(-c3ccnc(N)c3)nc2c1N[C@H]1CC[C@H](CN(C)C)CC1,7.23
CC(C)CC(=O)Nc1ccncc1NC(=O)c1n[nH]c2ccc(-c3cncc(CN4CCCCC4)c3)cc12,7.23
Nc1cncc(-c2cnc3[nH]nc(-c4cc5c(-c6ccccc6F)ccnc5[nH]4)c3c2)c1,7.23
c1cc(-c2ccoc2)c2cc(-c3n[nH]c4ccc(-c5cncc(CNCC6CCCC6)c5)nc34)[nH]c2c1,7.23
Cc1nc(N)c2c(C#N)c(-c3cccc(F)c3F)n(C)c2n1,7.23
Cc1n[nH]c2cc(F)c(-c3cncc(CN4CCCCC4)n3)cc12,7.22
CC(C)CC(=O)Nc1cncc(-c2ccc3[nH]nc(-c4nc5c(-c6ccc(F)cc6)cncc5[nH]4)c3c2)c1,7.22
Fc1ccc(-c2nccc3[nH]c(-c4n[nH]c5ccc(-c6cncc(CN7CCCC7)c6)cc45)cc23)cc1,7.22
CN(C)CCNc1cc(F)cc(-c2cccc3[nH]c(-c4n[nH]c5cnc(-c6cncc(O)c6)cc45)cc23)c1,7.22
O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(O)c(O)c(O)c1F)c1cc(O)c(O)c(O)c1,7.22
O=c1c2c(O)cc(O)cc2oc2c(O)ccc(O)c12,7.22
CCOc1cc(/C=C2\SC(=S)NC2=O)ccc1OC,7.22
CCOc1cc(/C=C2\SC(=S)NC2=O)ccc1O,7.22
c1cncc(CNc2nccc(-c3ccc4[nH]ncc4c3)n2)c1,7.21
Clc1cnccc1-c1c[nH]c2cnccc12,7.21
Nc1nccc(-c2c[nH]c3cc(C(F)(F)F)ccc23)n1,7.21
CCC(=O)Nc1cncc(-c2ccc3[nH]nc(-c4nc5c(-c6cccc(F)c6)cncc5[nH]4)c3c2)c1,7.21
CN(C)Cc1cncc(-c2ccc3[nH]nc(-c4nc5c(-c6cccc(F)c6)cncc5[nH]4)c3n2)c1,7.21
CCCCC(=O)Nc1cncc(-c2cc3c(-c4cc5c(-c6cc(F)cc(CNS(C)(=O)=O)c6)nccc5[nH]4)n[nH]c3cn2)c1,7.21
O=C1CC[C@H](NC2=N/C(=C\c3ccc4ncsc4c3)C(=O)N2)CN1,7.21
CC(C)(CNc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1)CNS(C)(=O)=O,7.2
CN1c2ccc(N)cc2C(c2ccccc2)c2cc(N)ccc21,7.2
c1ccc(Cn2nnc(-c3ccc4[nH]ncc4c3)c2C2CC2)cc1,7.2
O=C(NN=Cc1cc(Br)c(O)c(Br)c1)Nc1ccccc1,7.2
CCCC(=O)Nc1n[nH]c2ccc(-c3nnn(Cc4ccccc4)c3-c3ccccc3)cc12,7.2
NC1CCC(Nc2cc(Cl)nc(-c3c[nH]c4ncccc34)n2)CC1,7.2
CC(C)(CN)CNc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1,7.2
CC(Nc1cncc(-n2cnc3ccc(C#N)cc32)n1)c1ccccc1F,7.2
Nc1nnc(-c2cc3c(Oc4ccc(Cl)cc4)cncc3s2)o1,7.2
Cc1nc(COc2ccccc2Cl)sc1-c1ccnc(N)n1,7.2
CNc1nc(C)c(-c2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)s1,7.2
CC(=O)Nc1cccc(Nc2ccc3ncc(-c4cccc(NC(C)=O)c4)n3n2)c1,7.2
O=C(Nc1ccc(C(=O)NCc2ccccc2)cc1)Nc1nc2ccc(O)cc2s1,7.2
O=C(Nc1c[nH]nc1C(=O)Nc1cncc(-c2cccc(F)c2)c1)c1cncc(F)c1,7.2
Cc1n[nH]c2ccc(-c3cncc(N4CC(C)(N)C4)n3)cc12,7.2
Fc1ccccc1-c1nccc2[nH]c(-c3n[nH]c4cnc(-c5cn[nH]c5)cc34)cc12,7.2
c1ccc(CNCc2cncc(-c3ccc4[nH]nc(-c5cc6c(-c7cccs7)cncc6[nH]5)c4c3)c2)cc1,7.2
COC(=O)Cn1c2cc(OC)ccc2c2ccnc(C)c21,7.19
Cc1ccccc1Nc1nccc(-c2cnn3ncccc23)n1,7.19
CN(C)Cc1cncc(-c2ccc3[nH]nc(-c4nc5c(-c6cccc(F)c6)cccc5[nH]4)c3n2)c1,7.19
CC(C)(C)C(=O)Nc1cncc(-c2ccc3[nH]nc(-c4nc5c(-c6ccc(F)cc6)cncc5[nH]4)c3n2)c1,7.19
CC(C)C(=O)Nc1cncc(-c2cc3c(-c4cc5c(-c6cccc(F)c6)cncc5[nH]4)n[nH]c3cn2)c1,7.19
O=C(CC1CCNCC1)Nc1cncc(-c2ccc3[nH]nc(-c4cc5c(-c6ccoc6)ccnc5[nH]4)c3n2)c1,7.19
c1cnn2ncc(-c3ccnc(N4CCC45COC5)n3)c2c1,7.19
Cn1ccc(NC2=N/C(=C\c3ccc4ncsc4c3)C(=O)N2)n1,7.19
COc1ccc2c(c1)[nH]c1c(C(C)=O)nccc12,7.18
Cc1ccncc1-c1ccc2[nH]nc(-c3cc4c(-c5ccncc5)ccnc4[nH]3)c2n1,7.18
F[C@@H]1CCN(c2nccc(-c3cnn4ncccc34)n2)C1,7.18
N[C@@H]1CCN(c2nccc(-c3cnn4ncccc34)n2)C1,7.18
C[C@]12CC3CC(NC4=N/C(=C\c5ccc6ncsc6c5)C(=O)N4)(C1)C[C@@](C)(C3)C2,7.18
COC(=N)c1nc2ccc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3c2s1,7.17
c1cc(-c2ccnc3[nH]c(-c4n[nH]c5ccc(-c6cncnc6)cc45)cc23)ccn1,7.17
CS(=O)(=O)NCc1cc(F)cc(-c2nccc3[nH]c(-c4n[nH]c5ccc(-c6cncc(CN7CCCCC7)c6)nc45)cc23)c1,7.17
NC(=O)c1cc2c(-c3ccc(C(=O)NCc4ccccc4N)s3)cccc2s1,7.17
O=c1oc2ccc(O)cc2c2c1[nH]c1ccc(O)cc12,7.17
Cn1cnc2ccc(/C=C3\N=C(NC4CCCCCC4)NC3=O)cc21,7.17
Cn1cc2cc(/C=C3\N=C(NC4CCCCCC4)NC3=O)ccc2n1,7.17
CN1CCN(c2ncc(NC3=N/C(=C\c4ccc5ncsc5c4)C(=O)N3)cn2)CC1,7.17
c1csc(CNc2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)n1,7.16
Fc1cc(-c2c[nH]c3cnccc23)ccn1,7.16
CCCC(=O)Nc1cncc(-c2cnc3[nH]nc(-c4nc5c(-c6ccccc6F)cncc5[nH]4)c3c2)c1,7.16
CC(C)(C)C(=O)Nc1cncc(-c2ccc3[nH]nc(-c4nc5c(-c6ccc(Cl)s6)cncc5[nH]4)c3n2)c1,7.16
CCNCc1cncc(-c2cc3c(-c4cc5c(-c6ccccc6F)ccnc5[nH]4)n[nH]c3cn2)c1,7.16
CN(C)Cc1cncc(-c2ccc3[nH]nc(-c4cc5c(-c6ccccc6F)cncc5[nH]4)c3n2)c1,7.16
CC(C)Nc1cncc(-c2cnc3[nH]nc(-c4cc5c(N6CCCCC6)nccc5[nH]4)c3c2)c1,7.16
COc1cc(/C=C2\N=C(Nc3ccccc3)NC2=O)ccc1O,7.16
N#Cc1c(C2CCCC2)[nH]c2c(I)cccc12,7.16
CC(C)C[C@H](COC(C)(C)C)NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,7.16
O=c1[nH]c2ccc(C3=NN=C(NCc4ccc(F)cc4)SC3)cc2[nH]1,7.15
Fc1cccc(-c2nccc3[nH]c(-c4n[nH]c5ccc(-c6cncc(CN7CCCCC7)c6)nc45)cc23)c1,7.15
CN(C)Cc1cncc(-c2cc3c(-c4cc5c(-c6ccncc6)ccnc5[nH]4)n[nH]c3cn2)c1,7.15
